2019-02-12 19:29:03.547017,  , rf>12, 13, 434213470, 333, 1, 4809, 11:1:80, 0:36:42.944, 0,  0.00000,    0.00000, 0, -86, 4.2, 1.141, 3, 164
2019-02-12 19:29:04.853629,  , rf>11, 14, 345745559, 239, 1, 3392, 12:2:19, 19:28:59.233, 0,  0.00000,    0.00000, 0, -104, 4.1, 0.287, 3, 164
2019-02-12 19:29:07.366607,  , rf>12, 14, 434218443, 335, 1, 3656, 11:1:80, 0:36:47.927, 0,  0.00000,    0.00000, 0, -86, 4.2, 0.996, 3, 164
2019-02-12 19:29:09.895838,  , rf>11, 15, 345749115, 263, 1, 4866, 12:2:19, 19:29:2.792, 0,  0.00000,    0.00000, 0, -103, 4.1, 1.141, 3, 164
2019-02-12 19:29:11.511357,  , rf>12, 15, 434222263, 370, 1, 3983, 11:1:80, 0:36:51.731, 0,  0.00000,    0.00000, 0, -86, 4.2, 1.009, 3, 164
2019-02-12 19:29:14.222472,  , rf>11, 16, 345754145, 242, 1, 4150, 12:2:19, 19:29:7.834, 0,  0.00000,    0.00000, 0, -103, 4.1, 0.522, 3, 164
2019-02-12 19:29:15.529245,  , rf>12, 16, 434226410, 424, 1, 3862, 11:1:80, 0:36:55.881, 0,  0.00000,    0.00000, 0, -86, 4.2, 1.063, 3, 164
2019-02-12 19:29:19.158517,  , rf>11, 17, 345758459, 239, 1, 4767, 12:2:19, 19:29:11.156, 0,  0.00000,    0.00000, 0, -102, 4.1, 0.267, 3, 164
2019-02-12 19:29:19.672487,  , rf>12, 17, 434230436, 442, 1, 3960, 11:1:80, 0:36:59.909, 0,  0.00000,    0.00000, 0, -86, 4.2, 1.025, 3, 164
2019-02-12 19:29:22.994328,  , rf>12, 18, 434234560, 471, 1, 3175, 11:1:80, 0:37:3.52, 0,  0.00000,    0.00000, 0, -86, 4.2, 1.070, 3, 164
2019-02-12 19:29:26.843333,  , rf>12, 19, 434237899, 523, 1, 3675, 11:1:80, 0:37:7.754, 0,  0.00000,    0.00000, 0, -86, 4.2, 1.141, 3, 164
2019-02-12 19:29:28.648662,  , rf>11, 19, 345768796, 229, 1, 3914, 12:2:19, 19:29:20.499, 0,  0.00000,    0.00000, 0, -99, 4.1, 0.364, 3, 1560
2019-02-12 19:29:31.674998,  , rf>12, 20, 434241738, 1911, 1, 4652, 11:1:80, 0:37:11.227, 0,  0.00000,    0.00000, 0, -86, 4.2, 1.138, 3, 164
2019-02-12 19:29:33.067735,  , rf>11, 20, 345772874, 293, 1, 4258, 12:2:19, 19:29:26.569, 0,  0.00000,    0.00000, 0, -99, 4.1, 0.309, 3, 164
2019-02-12 19:29:35.624744,  , rf>12, 21, 434246554, 246, 1, 3788, 11:1:80, 0:37:15.54, 0,  0.00000,    0.00000, 0, -86, 4.2, 1.624, 3, 164
2019-02-12 19:29:37.963972,  , rf>11, 21, 345777296, 217, 1, 4757, 12:2:19, 19:29:30.992, 0,  0.00000,    0.00000, 0, -100, 4.1, 0.316, 3, 164
2019-02-12 19:29:39.070934,  , rf>12, 22, 434250506, 430, 1, 3273, 11:1:80, 0:37:19.9, 0,  0.00000,    0.00000, 0, -86, 4.2, 1.183, 3, 164
2019-02-12 19:29:42.552819,  , rf>11, 22, 345782217, 254, 1, 4420, 12:2:19, 19:29:35.916, 0,  0.00000,    0.00000, 0, -101, 4.1, 0.232, 3, 164
2019-02-12 19:29:43.732514,  , rf>12, 23, 434253943, 461, 1, 4516, 11:1:80, 0:37:23.431, 0,  0.00000,    0.00000, 0, -86, 4.2, 1.302, 3, 164
2019-02-12 19:29:46.807250,  , rf>11, 23, 345786801, 300, 1, 4069, 12:2:19, 19:29:40.510, 0,  0.00000,    0.00000, 0, -95, 4.1, 0.828, 3, 164
2019-02-12 19:29:48.156695,  , rf>12, 24, 434258623, 382, 1, 4247, 11:1:80, 0:37:27.113, 0,  0.00000,    0.00000, 0, -86, 4.2, 1.341, 3, 164
2019-02-12 19:29:50.167970,  , rf>11, 24, 345791034, 214, 1, 3200, 12:2:19, 19:29:44.745, 0,  0.00000,    0.00000, 0, -105, 4.1, 0.825, 3, 164
2019-02-12 19:29:53.079119,  , rf>12, 25, 434263034, 355, 1, 4757, 11:1:80, 0:37:32.538, 0,  0.00000,    0.00000, 0, -86, 4.2, 1.215, 3, 164
2019-02-12 19:29:54.804788,  , rf>11, 25, 345794398, 231, 1, 4473, 12:2:19, 19:29:47.102, 0,  0.00000,    0.00000, 0, -104, 4.1, 0.264, 3, 164
2019-02-12 19:29:56.981963,  , rf>12, 26, 434267955, 432, 1, 3728, 11:1:80, 0:37:37.470, 0,  0.00000,    0.00000, 0, -86, 4.2, 1.128, 3, 164
2019-02-12 19:29:58.435498,  , rf>11, 26, 345799035, 186, 1, 3461, 12:2:19, 19:29:52.750, 0,  0.00000,    0.00000, 0, -105, 4.1, 0.277, 3, 164
2019-02-12 19:30:01.830775,  , rf>12, 27, 434271847, 384, 1, 4696, 11:1:80, 0:37:41.346, 0,  0.00000,    0.00000, 0, -86, 4.2, 1.054, 3, 164
2019-02-12 19:30:03.423020,  , rf>11, 27, 345802660, 306, 1, 4821, 12:2:19, 19:29:56.377, 0,  0.00000,    0.00000, 0, -95, 4.1, 0.287, 3, 164
2019-02-12 19:30:06.321526,  , rf>12, 28, 434276707, 316, 1, 4318, 11:1:80, 0:37:46.220, 0,  0.00000,    0.00000, 0, -86, 4.2, 1.350, 3, 164
2019-02-12 19:30:06.999848,  , rf>11, 28, 345807645, 293, 1, 3382, 12:2:19, 19:30:1.354, 0,  0.00000,    0.00000, 0, -99, 4.1, 0.235, 3, 164
2019-02-12 19:30:10.834211,  , rf>12, 29, 434281189, 604, 1, 3886, 11:1:80, 0:37:50.705, 0,  0.00000,    0.00000, 0, -86, 4.2, 1.431, 3, 164
2019-02-12 19:30:14.755509,  , rf>12, 30, 434285691, 445, 1, 3751, 11:1:80, 0:37:54.210, 0,  0.00000,    0.00000, 0, -87, 4.2, 1.144, 3, 616
2019-02-12 19:30:16.033700,  , rf>11, 30, 345816258, 272, 1, 3828, 12:2:19, 19:30:8.979, 0,  0.00000,    0.00000, 0, -101, 4.1, 0.554, 3, 1766
2019-02-12 19:30:19.676455,  , rf>12, 31, 434289606, 268, 1, 4771, 11:1:80, 0:37:58.127, 0,  0.00000,    0.00000, 0, -87, 4.2, 1.160, 3, 164
2019-02-12 19:30:20.420460,  , rf>11, 31, 345820250, 296, 1, 4207, 12:2:19, 19:30:13.967, 0,  0.00000,    0.00000, 0, -97, 4.1, 0.219, 3, 164
